년,지역,면적 (ha),10a당 생산량 (kg),생산량 (톤),sp평균상대습도(%),sp최소상대습도(%),su평균상대습도(%),su최소상대습도(%),fa평균상대습도(%),fa최소상대습도(%),sp평균현지기압(hPa),sp평균해면기압(hPa),sp최고해면기압(hPa),sp최저해면기압(hPa),su평균현지기압(hPa),su평균해면기압(hPa),su최고해면기압(hPa),su최저해면기압(hPa),fa평균현지기압(hPa),fa평균해면기압(hPa),fa최고해면기압(hPa),fa최저해면기압(hPa),sp합계일조시간(hr),sp합계전천일사량(MJ/㎡),su합계일조시간(hr),su합계전천일사량(MJ/㎡),fa합계일조시간(hr),fa합계전천일사량(MJ/㎡),sp평균기온(℃),sp최고기온 평균(℃),sp최저기온 평균(℃),sp강수량(mm),su평균기온(℃),su최고기온 평균(℃),su최저기온 평균(℃),su강수량(mm),fa평균기온(℃),fa최고기온 평균(℃),fa최저기온 평균(℃),fa강수량(mm),sp평균풍속(m/s),sp최대풍속(m/s),su평균풍속(m/s),su최대풍속(m/s),fa평균풍속(m/s),fa최대풍속(m/s)
2011,대전광역시,2,1651,33,51.0,9.0,69.0,22.0,74.0,33.0,1010.0,1017.6,1028.5,1004.6,1000.2,1007.9,1014.9,997.5,1002.8,1010.6,1020.2,999.8,230.4,545.7,157.2,515.1,143.4,438.2,8.0,14.1,2.6,45.0,22.2,26.8,18.2,380.3,23.5,27.6,20.2,256.0,2.2,7.6,1.9,7.0,1.7,8.2
2011,부산광역시,3,642,19,51.0,13.5,76.0,30.0,72.0,30.0,1009.0,1017.4,1028.1,1003.5,1001.0,1009.0,1015.6,997.8,1002.6,1010.6,1019.8,1001.2,251.3,572.2,158.0,534.7,154.2,454.9,10.2,15.0,6.2,65.6,21.2,24.7,18.6,277.1,24.6,28.0,22.2,83.4,4.0,12.8,3.4,12.6,3.2,10.4
2011,서울특별시,0,0,0,52.5,11.0,67.7,21.3,66.0,21.5,1007.2,1017.8,1028.7,1005.0,997.8,1007.6,1014.6,996.7,1000.8,1010.6,1020.0,999.4,221.2,505.8,143.9,455.0,137.2,414.2,7.2,12.0,3.4,62.4,21.5,25.9,18.0,529.6,23.8,28.0,20.4,96.2,3.3,9.7,2.7,10.0,2.4,8.5
2011,울산광역시,1,1927,19,53.0,12.5,74.7,32.0,78.5,37.0,1012.8,1017.0,1028.3,1003.4,1004.8,1008.8,1016.1,997.6,1006.8,1010.7,1020.3,1001.1,248.0,,168.1,,149.6,,9.6,15.6,4.2,51.0,21.5,26.1,17.6,231.0,23.6,28.1,19.7,83.8,2.6,9.0,2.4,10.1,2.4,9.6
2011,인천광역시,19,0,0,62.5,14.5,80.0,31.3,84.5,39.5,1012.4,1018.4,1029.4,1006.2,1002.5,1007.9,1015.0,997.3,1005.4,1011.0,1020.1,999.9,241.4,509.0,161.1,474.6,160.8,430.3,6.2,10.2,2.7,134.6,19.2,23.0,16.0,1075.4,22.1,25.7,19.3,396.7,3.8,10.7,2.7,9.2,2.4,9.3
2011,전라남도,292,715,2088,73.5,25.5,87.7,48.0,90.0,48.5,1018.4,1019.4,1030.0,1005.5,1008.7,1009.2,1015.9,998.1,1010.3,1010.7,1019.9,1000.5,258.1,744.3,173.0,619.9,173.8,567.5,8.4,13.9,3.2,846.4,21.5,25.8,18.0,2913.8,23.6,27.8,20.4,2191.3,3.4,12.0,2.8,11.4,2.4,12.8
2011,전라북도,1835,1485,27252,72.5,16.5,79.0,33.3,81.5,35.0,1017.7,1019.7,1030.6,1006.0,1006.9,1008.7,1016.1,997.2,1009.1,1010.6,1020.2,999.6,245.6,584.4,163.8,609.3,161.9,538.3,7.2,13.7,1.0,590.1,22.0,27.2,17.6,2332.4,23.2,28.2,19.3,2435.2,2.4,9.8,2.1,8.9,1.6,8.4
2011,제주도,0,0,0,65.5,24.0,85.3,48.3,81.5,38.0,1017.0,1019.4,1029.4,1004.8,1006.5,1008.6,1015.1,996.3,1007.8,1010.0,1018.2,997.7,232.2,594.6,172.0,599.5,195.4,569.2,10.6,14.2,7.1,286.8,21.9,24.8,19.6,766.2,24.8,27.8,22.6,712.2,4.4,12.8,3.4,11.8,3.6,15.0
2011,충청남도,1648,1291,21271,66.5,14.0,80.0,32.7,81.0,32.0,1017.3,1019.0,1029.8,1005.8,1006.8,1008.3,1015.8,997.7,1009.2,1011.0,1020.3,1000.7,231.6,520.7,164.5,481.6,152.8,426.5,6.9,13.0,0.8,310.4,21.3,26.3,17.1,1824.3,22.8,27.6,19.2,1093.1,2.4,9.9,2.2,8.8,1.8,8.9
2011,충청북도,4158,1019,42387,56.0,13.5,73.3,26.0,81.5,39.0,1011.2,1018.2,1029.8,1005.4,1001.4,1008.2,1015.9,998.0,1004.0,1011.1,1021.0,1000.8,239.0,560.3,159.7,535.2,143.8,428.6,6.9,13.4,0.6,389.8,21.4,26.7,16.6,1745.3,22.2,27.2,18.3,1154.2,2.2,7.9,1.7,7.4,1.4,7.0
2012,강원도,434,328,1422,67.0,16.0,83.3,35.7,87.0,43.5,1013.2,1016.4,1029.6,1001.2,1006.6,1008.9,1019.4,997.9,1009.8,1012.1,1023.4,995.1,209.0,492.9,231.4,620.7,193.2,461.2,7.6,13.1,2.4,1206.1,20.4,25.7,16.0,1768.4,21.5,26.3,17.7,3335.5,2.4,9.4,1.8,7.4,1.8,10.0
2012,경기도,299,685,2047,66.0,16.0,74.7,29.3,84.5,37.0,1012.8,1016.6,1028.1,1001.0,1004.7,1008.2,1018.4,997.6,1007.7,1011.4,1020.4,991.5,209.2,462.5,228.4,585.2,191.1,425.0,8.2,14.5,2.6,448.8,22.3,28.4,17.3,880.7,23.1,28.4,19.0,1555.9,2.0,9.0,1.5,7.3,1.4,9.3
2012,경상남도,3156,1259,39719,67.0,19.0,79.0,37.7,87.0,43.0,1015.5,1017.3,1027.6,999.7,1008.1,1009.8,1019.0,999.1,1010.8,1012.4,1021.2,994.7,224.8,515.3,205.4,572.4,209.4,476.4,10.4,16.0,5.0,2120.8,22.3,27.4,18.1,1999.7,23.8,28.6,20.2,5211.0,2.2,10.3,1.6,7.3,1.7,12.6
2012,경상북도,19024,1323,251661,70.5,15.5,82.7,37.7,86.0,47.5,1015.8,1016.6,1028.9,997.8,1008.8,1009.1,1019.1,998.4,1011.6,1012.0,1022.2,996.0,224.2,515.7,212.7,595.4,183.5,461.1,9.1,15.0,3.4,1304.2,21.2,26.6,16.5,1640.7,22.4,27.4,18.7,3761.6,2.7,10.3,1.9,7.9,1.8,10.0
2012,광주광역시,0,0,0,62.0,13.0,69.0,28.3,74.5,32.0,1008.5,1017.3,1027.8,1000.8,1000.2,1008.5,1017.9,998.1,1002.7,1010.9,1019.0,984.8,212.0,445.4,200.2,520.9,191.9,434.1,10.0,15.8,5.1,91.4,23.3,28.8,19.1,152.1,24.5,29.0,21.0,372.8,2.4,9.4,2.1,10.1,2.4,13.3
2012,대구광역시,74,1615,1195,48.5,9.0,62.3,19.0,70.0,27.0,1009.3,1017.0,1027.4,997.2,1001.9,1009.2,1018.7,998.1,1004.8,1012.1,1021.3,990.4,227.0,532.5,211.5,595.2,196.4,493.4,11.4,17.0,6.5,78.2,23.6,28.9,19.3,112.7,24.8,29.6,21.0,284.3,2.5,9.4,2.2,6.7,2.2,8.9
2012,대전광역시,4,735,29,56.0,10.5,68.0,28.3,81.0,39.5,1008.4,1016.8,1028.0,998.6,1000.4,1008.3,1018.0,997.4,1003.3,1011.2,1019.6,988.3,195.0,489.7,221.4,582.5,193.1,466.2,9.4,15.0,4.1,60.4,23.3,28.3,18.9,119.8,23.8,27.9,20.3,353.0,2.2,8.4,1.9,8.4,1.8,10.8
2012,부산광역시,3,584,18,56.5,11.0,69.3,30.3,71.0,29.5,1007.8,1016.2,1026.4,997.4,1000.8,1008.8,1017.8,997.9,1003.4,1011.4,1019.8,994.0,218.6,473.3,213.1,542.2,217.5,467.1,11.2,15.2,7.6,193.9,22.0,25.5,19.4,212.0,24.8,28.4,22.1,262.7,3.9,14.2,2.9,10.5,3.4,16.4
2012,서울특별시,0,0,0,53.0,9.0,58.7,23.3,66.5,28.5,1005.8,1016.2,1027.6,999.6,998.1,1007.9,1017.8,996.9,1001.1,1010.8,1019.6,988.8,202.2,408.0,209.1,487.7,174.8,359.6,8.7,13.7,4.6,102.2,23.1,27.9,19.3,183.0,24.0,28.0,20.6,338.4,3.4,11.1,2.7,8.5,2.6,12.6
2012,울산광역시,2,0,0,62.5,16.5,72.0,30.0,74.0,36.5,1011.8,1016.0,1026.6,996.2,1004.9,1008.8,1018.0,997.6,1007.7,1011.6,1020.6,994.4,206.0,,178.9,,180.0,,10.8,16.0,5.9,126.8,21.9,26.6,18.3,111.8,24.0,28.6,20.5,306.5,2.7,11.6,2.2,7.4,2.4,12.0
2012,인천광역시,18,0,0,69.0,15.0,78.7,33.7,83.0,48.5,1010.9,1016.9,1027.9,1000.4,1002.8,1008.2,1018.1,997.1,1005.6,1011.0,1019.9,991.0,201.2,460.5,227.1,554.7,202.0,370.3,6.9,11.1,3.3,189.0,20.8,25.0,17.2,389.0,22.8,26.3,19.8,728.2,3.9,15.4,2.5,10.4,2.8,11.5
2012,전라남도,273,636,1737,76.5,22.0,86.0,46.3,87.5,53.5,1016.8,1017.6,1028.2,1001.8,1008.6,1009.0,1018.3,1000.4,1011.0,1011.4,1019.4,992.9,216.0,517.3,214.7,608.4,209.2,510.0,9.4,14.4,4.7,2041.7,21.9,26.5,18.3,1560.9,24.0,28.0,20.6,4704.2,3.6,13.2,2.4,10.8,2.8,19.4
2012,전라북도,1869,1348,25191,70.5,17.0,81.0,36.0,88.0,42.5,1015.8,1017.4,1028.4,1001.0,1007.1,1008.6,1018.5,998.4,1009.6,1011.2,1019.8,989.6,216.6,515.3,225.1,598.5,184.3,477.7,8.6,14.6,2.8,803.2,22.2,28.0,17.6,1444.7,23.4,28.3,19.5,3713.1,2.4,10.9,1.7,8.1,1.8,12.4
2012,제주도,0,0,0,72.5,24.5,90.0,50.0,90.0,47.5,1014.7,1017.1,1028.0,1002.1,1006.3,1008.5,1017.5,999.0,1008.4,1010.6,1018.3,982.8,191.9,517.2,185.2,625.5,198.6,580.8,12.1,15.6,8.6,929.7,22.4,25.5,19.7,582.6,24.9,28.0,22.6,1808.0,4.3,13.7,3.0,11.6,3.6,21.4
2012,충청남도,1562,1148,17936,68.0,15.5,79.3,30.3,89.0,41.0,1015.6,1017.4,1028.6,1000.7,1006.9,1008.6,1018.4,998.0,1009.7,1011.3,1019.7,991.4,198.2,465.4,231.5,571.4,179.0,387.7,8.0,14.0,2.2,362.2,22.0,27.6,17.3,603.2,23.1,27.8,19.3,1828.8,2.4,10.0,1.7,8.2,1.8,11.0
2012,충청북도,4016,1336,53641,57.5,13.5,72.0,29.3,80.5,37.5,1009.7,1016.8,1028.1,998.7,1001.6,1008.5,1018.6,997.6,1004.5,1011.6,1021.0,991.7,216.4,467.6,228.9,577.4,189.6,438.0,8.4,14.5,2.6,448.6,21.8,27.5,16.8,671.3,22.5,27.4,18.6,1583.5,2.4,9.2,1.7,7.1,1.6,9.3
2013,강원도,516,500,2578,64.5,18.5,80.3,34.7,85.5,37.5,1011.4,1015.4,1028.3,999.8,1005.9,1008.7,1020.2,996.3,1008.6,1011.6,1019.3,1001.8,244.9,527.6,222.9,580.3,219.2,490.6,6.8,13.0,1.2,758.4,21.1,26.2,16.8,2846.9,22.6,27.6,18.8,1702.2,2.4,9.7,1.8,7.8,1.6,7.0
2013,경기도,283,984,2784,66.0,18.5,78.7,35.0,80.5,31.0,1012.0,1015.7,1027.3,999.6,1004.8,1008.4,1018.6,996.1,1007.5,1011.2,1017.7,1002.2,239.6,503.2,200.1,514.4,213.4,428.3,7.1,14.0,1.0,261.9,22.2,27.6,17.7,1385.3,23.6,29.0,19.5,755.4,2.0,8.1,1.6,6.7,1.3,6.0
2013,경상남도,3148,1816,57142,64.5,15.5,80.3,40.0,90.0,44.5,1014.2,1016.0,1028.2,997.4,1008.5,1010.3,1019.6,997.0,1010.4,1012.1,1018.3,1003.2,259.7,568.4,225.3,598.9,251.6,558.3,10.1,16.8,3.6,1187.5,22.6,27.8,18.3,2402.6,24.7,30.4,20.6,1667.0,2.2,8.8,1.8,6.5,1.4,6.6
2013,경상북도,18895,1636,309129,66.5,18.0,83.3,36.0,83.5,40.0,1014.2,1015.2,1028.0,997.9,1008.7,1009.1,1020.0,996.3,1010.8,1011.4,1018.6,1001.8,255.8,536.8,227.0,596.6,226.8,496.9,8.4,15.3,1.9,925.4,21.8,27.4,17.1,1871.1,23.5,29.2,19.1,1491.2,2.6,9.9,1.9,7.3,1.6,8.1
2013,광주광역시,0,0,0,58.5,10.5,70.3,28.0,70.5,28.5,1007.6,1016.4,1027.5,999.6,1000.8,1009.0,1018.5,996.5,1003.0,1011.2,1016.8,1003.2,243.7,513.6,197.8,513.6,236.4,501.2,9.5,16.6,3.5,65.9,23.4,28.6,19.4,173.1,25.5,30.6,21.5,190.8,2.3,9.0,2.4,8.0,2.0,8.6
2013,대구광역시,86,1378,1185,44.0,5.5,62.0,18.3,68.0,24.5,1007.9,1015.6,1027.8,997.4,1002.1,1009.4,1019.3,996.2,1004.4,1011.7,1018.0,1001.6,256.9,565.9,226.0,623.3,220.9,526.4,11.0,17.7,4.9,57.8,24.4,29.9,20.0,127.6,26.0,31.2,22.0,149.8,2.2,8.0,2.1,6.9,1.6,5.9
2013,대전광역시,4,1085,43,59.5,13.5,76.3,32.0,81.5,33.5,1007.4,1015.8,1027.2,999.5,1000.7,1008.6,1018.6,995.5,1003.3,1011.2,1017.2,1001.8,243.4,534.7,210.5,591.9,227.2,543.2,8.6,15.1,2.2,69.8,23.2,27.9,18.9,163.9,24.6,29.1,20.9,136.5,2.0,7.5,1.7,7.7,1.4,8.1
2013,부산광역시,3,2460,74,51.5,9.5,70.3,29.3,64.0,27.0,1006.4,1014.8,1026.6,995.1,1001.4,1009.4,1018.6,996.3,1003.1,1011.0,1017.0,1002.1,246.2,512.4,222.9,558.6,256.4,539.7,11.4,15.9,7.0,115.0,22.1,25.6,19.4,163.7,25.8,29.8,22.8,87.4,4.0,14.2,3.6,10.7,3.0,9.6
2013,서울특별시,0,0,0,51.5,10.0,65.7,22.0,66.0,22.0,1005.0,1015.4,1026.8,998.9,998.3,1008.1,1017.7,995.7,1000.9,1010.7,1016.9,1001.6,234.8,446.6,187.7,429.7,204.4,394.7,7.6,12.9,3.2,49.5,22.7,27.0,19.2,278.8,24.8,28.5,21.4,143.6,3.2,9.4,2.8,8.5,2.5,8.0
2013,울산광역시,2,2460,49,53.5,9.0,67.3,20.0,70.5,31.5,1010.4,1014.6,1027.2,995.2,1005.2,1009.1,1019.1,995.8,1007.0,1011.0,1017.4,1001.4,225.8,,154.2,,216.6,,10.8,17.0,4.7,82.2,22.7,27.8,18.7,121.7,25.9,30.8,22.0,48.7,2.0,8.8,2.0,6.4,2.1,8.0
2013,인천광역시,12,0,0,70.5,21.5,85.3,40.0,85.5,37.5,1010.0,1016.2,1028.5,1000.2,1002.9,1008.3,1018.0,996.0,1005.6,1011.0,1017.0,1001.8,240.6,469.0,204.3,478.9,235.0,447.3,5.4,9.8,1.7,90.4,19.9,23.7,16.7,645.6,23.3,26.8,20.4,378.8,4.0,12.9,3.0,8.6,2.8,9.2
2013,전라남도,300,1496,4489,76.0,26.5,90.3,50.3,89.0,46.0,1015.7,1016.7,1027.8,1001.4,1009.3,1009.7,1019.0,997.2,1011.2,1011.6,1017.2,1004.2,251.8,577.9,224.1,603.0,254.0,577.3,9.0,15.2,3.4,936.1,22.1,26.6,18.3,2033.0,24.8,29.7,21.0,1927.4,3.4,11.9,2.6,9.1,2.1,8.5
2013,전라북도,1925,1581,30432,76.5,22.0,87.0,40.3,85.5,35.5,1015.0,1016.8,1030.6,1001.2,1007.5,1009.2,1019.0,996.1,1009.8,1011.5,1017.9,1003.6,243.0,558.5,207.5,584.6,236.8,557.4,7.8,14.8,1.2,789.0,22.3,27.7,17.7,1860.9,24.2,29.6,19.9,1629.2,2.4,9.6,1.9,7.7,1.5,7.0
2013,제주도,0,0,0,71.5,34.5,87.7,52.7,80.5,41.0,1013.9,1016.4,1027.1,999.5,1007.1,1009.4,1018.7,998.8,1008.8,1011.0,1016.6,1003.8,228.1,579.3,210.1,639.6,257.2,590.0,11.8,16.1,7.6,318.6,22.3,25.4,19.8,389.7,26.4,29.6,23.6,433.2,4.4,14.0,3.3,11.0,3.2,9.6
2013,충청남도,1408,1606,22619,74.0,17.5,84.7,38.3,87.0,38.5,1014.7,1016.6,1028.0,1001.3,1007.4,1009.0,1018.7,996.1,1009.8,1011.4,1017.4,1003.2,243.2,466.0,205.5,479.3,228.4,459.2,7.0,13.6,0.6,317.8,21.9,27.1,17.4,822.0,23.8,29.0,19.6,819.2,2.2,9.4,1.9,7.2,1.5,7.3
2013,충청북도,3867,1634,63177,63.0,13.5,76.3,33.3,83.5,32.5,1008.7,1015.8,1027.6,999.6,1001.9,1008.7,1019.0,996.1,1004.6,1011.4,1018.1,1002.0,240.0,401.1,207.4,479.7,204.4,501.6,7.3,14.4,0.6,326.9,22.1,27.7,17.4,882.6,23.1,28.5,18.8,769.4,2.2,8.6,1.6,6.4,1.2,6.8
2014,강원도,522,426,2225,65.0,18.5,77.3,28.7,88.0,41.5,1015.4,1018.6,1030.0,1008.2,1005.4,1008.4,1018.9,997.2,1009.4,1011.8,1022.1,1000.2,223.0,499.4,251.1,628.9,195.1,461.1,9.4,15.5,3.4,797.2,21.0,26.7,16.2,992.9,21.0,26.0,17.2,2589.8,2.1,8.8,2.0,8.5,1.6,6.6
2014,경기도,268,848,2272,62.5,14.5,72.3,28.3,80.5,31.0,1015.0,1018.6,1029.2,1007.0,1004.6,1008.2,1017.1,997.3,1007.6,1011.0,1020.0,998.5,221.9,461.9,236.0,540.1,199.4,293.4,10.0,17.1,3.9,118.8,21.8,28.0,16.8,534.1,22.2,27.8,18.0,673.4,1.8,7.2,1.7,7.3,1.3,6.1
2014,경상남도,3370,1862,62716,68.0,18.0,80.3,35.7,87.5,43.0,1017.4,1019.2,1028.8,1004.8,1008.0,1009.7,1018.3,997.5,1010.2,1011.9,1020.2,1001.6,218.0,505.5,238.2,611.3,158.5,431.1,11.1,17.6,5.4,1685.4,21.8,27.3,17.1,1598.1,22.6,27.4,19.0,5299.8,1.7,7.8,1.6,7.1,1.5,7.0
2014,경상북도,18811,1554,292340,63.5,19.0,74.3,29.0,85.0,44.5,1017.6,1018.4,1028.4,1006.2,1008.0,1008.6,1018.2,997.1,1011.0,1011.6,1020.8,1000.2,225.4,485.8,244.6,663.8,174.9,463.1,10.0,16.6,3.8,1275.7,21.3,27.2,16.2,889.4,21.3,26.3,17.5,3620.6,2.3,8.8,2.0,7.6,1.6,7.0
2014,광주광역시,0,0,0,58.0,12.5,65.7,23.7,73.5,28.5,1010.2,1018.9,1029.0,1004.8,1000.4,1008.7,1017.3,998.0,1002.2,1010.4,1018.7,997.5,211.0,461.5,224.7,551.3,161.2,393.8,11.6,17.8,6.6,82.1,22.4,27.9,18.1,123.3,23.4,28.0,19.9,243.4,2.0,7.7,2.1,8.6,1.8,7.8
2014,대구광역시,78,1617,1262,57.5,13.0,65.7,24.0,80.0,35.5,1011.6,1018.8,1028.8,1004.8,1002.1,1009.0,1017.8,997.0,1004.8,1011.6,1020.5,1000.2,215.2,508.8,219.7,621.3,166.0,433.2,12.6,18.4,7.4,107.8,23.9,29.4,19.2,65.1,23.6,28.3,19.9,256.6,2.0,7.4,2.1,7.2,1.8,6.0
2014,대전광역시,5,1397,70,62.5,14.0,74.0,34.3,82.5,41.5,1010.2,1018.6,1029.0,1005.0,1000.5,1008.3,1017.4,997.2,1002.9,1010.8,1019.2,997.9,222.6,534.3,230.6,650.8,166.2,464.2,11.3,17.5,5.6,63.3,22.7,27.9,18.2,123.5,22.9,27.4,19.2,179.4,1.7,7.3,1.8,9.1,1.5,7.6
2014,부산광역시,1,2529,25,59.5,15.0,78.0,32.7,80.5,43.5,1009.7,1018.0,1027.5,1004.0,1000.7,1008.7,1017.3,995.9,1002.8,1010.8,1019.0,1000.2,219.9,474.4,214.4,559.7,167.0,399.1,12.2,16.9,8.7,142.2,21.6,25.4,18.9,119.9,23.4,26.8,21.0,385.5,3.2,11.7,3.2,10.9,3.2,11.6
2014,서울특별시,0,0,0,60.0,15.5,68.7,25.7,73.0,27.0,1008.0,1018.3,1028.9,1006.7,998.0,1007.8,1016.4,997.0,1000.8,1010.6,1019.0,997.6,214.0,423.5,220.5,463.1,182.5,370.8,11.0,16.4,6.4,19.1,22.7,27.9,18.8,123.0,23.6,28.0,20.0,130.4,2.9,9.2,2.9,10.1,2.2,8.2
2014,울산광역시,3,1686,51,59.5,12.0,68.7,24.7,79.5,39.0,1013.8,1018.0,1027.3,1004.0,1004.5,1008.5,1016.8,996.0,1007.1,1011.0,1019.6,1000.2,206.4,,173.1,,145.4,,12.0,17.6,7.0,106.8,22.5,27.4,18.3,72.1,23.1,27.0,20.0,345.4,2.4,8.4,2.3,8.1,2.0,8.8
2014,인천광역시,23,0,0,74.0,22.0,85.0,40.3,87.5,37.5,1013.0,1018.8,1029.2,1008.1,1002.7,1008.1,1016.7,997.8,1005.5,1011.0,1019.2,999.2,228.8,444.4,241.1,574.3,241.4,404.3,8.8,13.2,4.8,61.0,20.2,24.5,17.0,277.9,22.3,26.2,19.2,227.5,3.2,10.6,2.9,9.0,2.6,11.1
2014,전라남도,308,1642,5058,78.5,24.5,88.7,43.3,92.0,56.0,1018.4,1019.2,1029.3,1005.4,1008.8,1009.2,1017.8,998.6,1010.4,1010.8,1019.1,998.8,218.7,721.4,221.7,689.2,168.0,476.1,10.8,16.3,5.8,1111.2,21.3,25.8,17.5,1833.9,22.9,27.0,19.6,4104.4,2.9,11.3,2.5,11.4,2.2,11.2
2014,전라북도,2078,1376,28598,78.0,19.5,85.0,38.7,89.0,45.5,1017.6,1019.2,1029.7,1005.2,1007.3,1008.9,1017.7,998.6,1009.2,1010.8,1019.6,998.0,219.4,526.5,226.1,642.6,171.4,476.0,10.0,16.6,4.2,874.2,21.5,27.2,16.8,1153.2,22.2,27.3,18.5,2520.6,1.9,8.1,1.9,8.7,1.5,7.6
2014,제주도,0,0,0,72.5,21.5,87.0,44.3,84.5,52.5,1016.3,1018.8,1029.2,1005.4,1006.6,1008.9,1017.3,995.4,1007.7,1010.0,1017.7,996.2,213.2,495.1,191.2,560.1,164.4,415.7,12.7,16.2,9.4,537.2,21.5,24.8,18.8,889.0,24.3,27.0,22.0,1104.2,4.0,13.4,3.1,12.4,3.4,13.1
2014,충청남도,1358,1725,23427,74.5,17.0,82.7,40.0,86.0,39.0,1017.4,1019.2,1029.6,1006.4,1007.1,1008.7,1017.5,998.5,1009.3,1011.1,1019.2,997.8,224.6,451.2,237.5,539.0,186.7,411.4,9.8,16.4,3.8,348.0,21.5,27.1,16.8,463.2,22.2,27.4,18.1,966.2,1.8,8.0,1.8,8.0,1.4,6.5
2014,충청북도,3877,1462,56667,66.0,15.5,69.7,28.7,83.5,35.5,1011.6,1018.7,1029.0,1005.8,1001.6,1008.4,1018.3,997.3,1004.2,1011.2,1020.4,999.0,221.0,522.3,228.1,629.6,167.0,433.0,9.8,16.6,3.4,289.8,21.6,27.7,16.3,389.8,21.5,26.8,17.4,1007.8,1.9,7.4,1.8,7.3,1.5,6.2
2015,강원도,721,620,4472,60.5,14.0,76.3,23.0,84.0,43.0,1015.5,1018.9,1034.4,1002.4,1005.6,1008.2,1020.2,994.4,1009.6,1012.2,1023.2,1004.6,261.9,521.0,272.2,616.4,251.6,548.2,8.4,14.8,2.3,635.8,20.7,26.5,15.5,1333.7,21.5,27.0,17.2,1248.3,2.2,9.4,2.0,8.6,1.6,7.5
2015,경기도,330,830,2740,58.0,12.5,69.3,22.3,74.0,28.5,1015.2,1018.9,1032.4,1002.7,1004.3,1007.9,1017.2,993.6,1008.0,1011.6,1020.8,1003.8,244.4,400.7,249.0,497.7,248.6,429.7,9.0,16.2,2.4,256.0,21.9,28.1,16.5,579.4,22.9,29.2,18.0,259.4,2.0,8.2,1.7,7.0,1.4,6.8
2015,경상남도,3444,1966,67491,68.0,16.5,82.7,32.3,87.0,48.5,1017.7,1019.6,1033.2,1004.3,1007.8,1009.5,1019.9,996.0,1010.5,1012.2,1022.2,1000.2,226.2,523.7,228.4,582.2,211.5,500.4,10.5,17.0,4.8,1947.0,21.5,26.9,16.9,2014.2,22.9,28.4,18.8,1783.4,1.8,8.8,1.6,7.7,1.4,5.8
2015,경상북도,19247,1936,372627,62.5,12.0,75.3,27.3,83.5,37.5,1018.0,1018.7,1033.4,1003.4,1008.1,1008.5,1020.2,994.9,1011.2,1011.8,1022.7,1002.0,248.0,502.9,251.9,620.8,220.7,509.6,9.4,16.0,3.2,865.0,21.2,27.1,15.9,1197.1,22.0,27.8,17.5,1208.8,2.4,9.6,2.0,8.2,1.7,8.8
2015,광주광역시,0,0,0,57.0,11.5,69.7,23.0,77.0,36.5,1010.2,1019.0,1032.0,1002.2,999.9,1008.2,1016.9,994.3,1002.8,1011.2,1020.0,999.8,217.6,469.0,197.6,558.8,196.0,527.9,11.0,17.6,5.6,91.0,22.4,27.8,18.2,103.0,24.0,28.9,20.0,107.8,1.9,10.4,1.9,9.6,1.4,6.6
2015,대구광역시,66,2345,1548,57.5,12.5,63.7,18.7,76.0,29.0,1011.8,1019.2,1032.8,1003.7,1001.7,1008.0,1019.0,997.5,1005.1,1010.8,1020.6,998.6,228.2,527.5,206.5,589.7,188.0,478.2,11.9,17.8,6.4,66.6,23.2,28.7,18.3,84.8,23.3,28.6,19.1,169.9,2.2,7.7,2.2,7.2,1.8,7.6
2015,대전광역시,4,1277,51,59.5,10.0,69.3,21.0,72.5,30.5,1010.6,1019.0,1032.1,1002.6,1000.1,1008.0,1017.2,993.7,1003.5,1011.4,1020.5,1001.5,221.8,530.4,235.4,656.2,235.0,573.4,10.2,16.8,4.2,70.0,22.8,28.1,17.9,98.1,24.0,29.4,19.6,35.0,1.8,8.2,1.6,7.6,1.6,6.8
2015,부산광역시,1,2660,27,61.5,14.5,76.7,32.0,76.5,38.5,1010.0,1018.4,1031.8,1003.2,1000.5,1008.5,1018.5,994.9,1003.0,1011.0,1020.8,996.3,230.2,481.5,209.2,531.5,215.7,475.5,11.7,16.0,8.0,172.2,21.2,24.9,18.5,143.0,24.1,27.6,21.4,152.2,3.5,12.6,3.1,12.5,3.0,8.6
2015,서울특별시,0,0,0,50.0,10.0,61.3,17.7,63.0,22.0,1008.1,1018.6,1031.7,1002.2,997.7,1007.5,1016.4,992.9,1001.3,1011.1,1020.2,1003.0,243.4,454.2,241.5,520.5,234.6,447.5,9.8,15.6,4.7,45.0,22.8,28.1,18.4,118.0,24.4,29.4,20.2,49.4,3.1,9.8,2.8,9.0,2.3,7.4
2015,울산광역시,4,1995,80,56.5,8.5,71.0,19.7,77.0,23.5,1014.1,1018.3,1032.2,1003.2,1004.4,1008.4,1019.3,994.4,1007.4,1011.3,1021.6,997.1,220.0,,163.1,,191.9,,11.4,16.8,6.3,87.3,22.0,26.6,18.0,117.2,23.8,28.1,20.2,140.4,2.4,10.0,2.2,9.3,2.2,9.6
2015,인천광역시,24,0,0,70.5,20.0,84.3,30.0,84.0,36.5,1013.2,1019.0,1032.6,1002.3,1002.5,1007.9,1016.6,993.0,1006.0,1011.4,1021.2,1004.3,259.2,427.0,252.4,523.2,250.0,454.9,8.0,12.7,3.8,66.1,20.1,24.4,16.5,281.4,23.1,27.2,19.7,123.0,3.4,11.8,2.8,9.1,2.8,8.4
