년,월,합계일조시간(hr),합계전천일사량(MJ/㎡),지역
 2006,08,240.1,577.61,충청북도
 2006,09,232.2,462.15,충청북도
 2007,03,165.2,386.3,충청북도
 2007,04,222.0,563.63,충청북도
 2007,05,240.5,639.65,충청북도
 2007,06,184.7,555.02,충청북도
 2007,07,107.5,430.11,충청북도
 2007,08,148.6,450.28,충청북도
 2007,09,93.2,313.3,충청북도
 2008,03,197.5,474.96,충청북도
 2008,04,204.4,552.54,충청북도
 2008,05,235.4,658.09,충청북도
 2008,06,165.5,502.84,충청북도
 2008,07,137.8,551.65,충청북도
 2008,08,207.0,538.83,충청북도
 2008,09,168.8,448.82,충청북도
 2009,03,202.3,478.04,충청북도
 2009,04,220.0,556.28,충청북도
 2009,05,246.6,637.17,충청북도
 2009,06,219.1,630.11,충청북도
 2009,07,119.0,464.98,충청북도
 2009,08,167.8,472.92,충청북도
 2009,09,191.0,494.66,충청북도
 2010,03,129.9,352.17,충청북도
 2010,04,181.8,506.38,충청북도
 2010,05,233.6,639.48,충청북도
 2010,06,216.3,645.2,충청북도
 2010,07,124.4,494.41,충청북도
 2010,08,119.5,435.26,충청북도
 2010,09,142.4,421.14,충청북도
 2011,03,261.2,566.57,충청북도
 2011,04,216.7,554.06,충청북도
 2011,05,187.5,569.63,충청북도
 2011,06,193.5,592.53,충청북도
 2011,07,98.0,443.54,충청북도
 2011,08,110.4,411.12,충청북도
 2011,09,177.2,446.12,충청북도
 2012,03,198.4,411.25,충청북도
 2012,04,234.4,523.98,충청북도
 2012,05,259.4,627.37,충청북도
 2012,06,229.8,597.52,충청북도
 2012,07,197.4,507.19,충청북도
 2012,08,183.1,448.5,충청북도
 2012,09,196.1,427.46,충청북도
 2013,03,255.5,400.05,충청북도
 2013,04,224.5,402.15,충청북도
 2013,05,250.3,523.31,충청북도
 2013,06,230.5,492.81,충청북도
 2013,07,141.3,422.86,충청북도
 2013,08,231.5,571.5,충청북도
 2013,09,177.3,431.63,충청북도
 2014,03,216.9,479.67,충청북도
 2014,04,225.1,564.9,충청북도
 2014,05,305.8,770.01,충청북도
 2014,06,199.7,577.77,충청북도
 2014,07,178.8,540.87,충청북도
 2014,08,132.0,410.3,충청북도
 2014,09,202.1,455.75,충청북도
 2015,03,270.7,531.91,충청북도
 2015,04,187.5,435.06,충청북도
 2015,05,296.3,714.56,충청북도
 2015,06,245.8,560.86,충청북도
 2015,07,182.8,492.47,충청북도
 2015,08,228.8,521.84,충청북도
 2015,09,234.7,472.14,충청북도
 2016,03,244.2,478.8,충청북도
 2016,04,220.5,507.17,충청북도
 2016,05,288.5,690.28,충청북도
 2016,06,238.0,578.26,충청북도
 2016,07,192.2,537.69,충청북도
 2016,08,248.9,580.45,충청북도
 2016,09,163.9,370.46,충청북도
 2017,03,251.2,491.1,충청북도
 2017,04,265.9,563.55,충청북도
 2017,05,312.1,680.16,충청북도
 2017,06,273.7,653.34,충청북도
 2017,07,140.2,450.85,충청북도
 2017,08,198.4,498.29,충청북도
 2017,09,234.1,481.65,충청북도
 2018,03,215.9,467.92,충청북도
 2018,04,241.4,557.56,충청북도
 2018,05,238.5,621.0,충청북도
 2018,06,245.0,644.32,충청북도
 2018,07,272.2,640.76,충청북도
 2018,08,228.6,554.85,충청북도
 2018,09,210.8,465.75,충청북도
 2019,03,242.1,487.95,충청북도
 2019,04,214.7,513.53,충청북도
 2019,05,312.1,752.38,충청북도
 2019,06,256.8,649.38,충청북도
 2019,07,185.7,538.86,충청북도
 2019,08,233.4,589.93,충청북도
 2019,09,168.3,411.52,충청북도
 2020,03,244.1,539.12,충청북도
 2020,04,286.3,654.61,충청북도
 2020,05,229.5,651.87,충청북도
 2020,06,204.0,619.12,충청북도
 2020,07,118.7,456.18,충청북도
 2020,08,151.8,494.1,충청북도
 2020,09,184.4,468.57,충청북도
 2021,03,220.4,471.41,충청북도
 2021,04,229.3,591.76,충청북도
 2021,05,200.8,561.32,충청북도
 2021,06,205.9,612.12,충청북도
 2021,07,232.2,653.71,충청북도
 2021,08,149.0,473.9,충청북도
 2021,09,185.5,450.48,충청북도
 2022,03,192.0,440.26,충청북도
 2022,04,274.1,629.81,충청북도
 2022,05,329.2,795.09,충청북도
 2022,06,188.4,599.84,충청북도
 2022,07,196.1,579.59,충청북도
 2022,08,132.2,450.23,충청북도
 2022,09,213.6,512.29,충청북도
 1980,03,269.0,880.48,충청남도
 1980,04,252.3,851.18,충청남도
 1980,05,314.8,1203.99,충청남도
 1980,06,247.5,964.83,충청남도
 1980,07,196.2,684.63,충청남도
 1980,08,236.4,705.05,충청남도
 1980,09,266.4,887.39,충청남도
 1981,03,275.6,855.38,충청남도
 1981,04,284.4,956.89,충청남도
 1981,05,312.2,1128.25,충청남도
 1981,06,291.4,1000.33,충청남도
 1981,07,262.3,947.77,충청남도
 1981,08,260.1,972.47,충청남도
 1981,09,264.1,946.66,충청남도
 1982,03,281.8,496.88,충청남도
 1982,04,292.3,517.03,충청남도
 1982,05,299.6,430.54,충청남도
 1982,06,336.7,510.37,충청남도
 1982,07,293.7,453.16,충청남도
 1982,08,256.4,433.23,충청남도
 1982,09,295.5,446.39,충청남도
 1983,03,248.9,451.62,충청남도
 1983,04,261.3,529.72,충청남도
 1983,05,298.0,714.59,충청남도
 1983,06,309.5,724.29,충청남도
 1983,07,218.4,404.79,충청남도
 1983,08,270.3,508.25,충청남도
 1983,09,226.8,420.73,충청남도
 1984,03,272.7,455.99,충청남도
 1984,04,250.8,519.13,충청남도
 1984,05,317.4,672.34,충청남도
 1984,06,272.6,589.31,충청남도
 1984,07,237.2,486.96,충청남도
 1984,08,292.6,533.38,충청남도
 1984,09,236.8,441.37,충청남도
 1985,03,257.9,462.7,충청남도
 1985,04,285.0,553.19,충청남도
 1985,05,273.5,555.89,충청남도
 1985,06,271.2,567.06,충청남도
 1985,07,258.9,523.24,충청남도
 1985,08,295.1,512.15,충청남도
 1985,09,241.0,355.39,충청남도
 1986,03,269.8,451.53,충청남도
 1986,04,293.1,582.39,충청남도
 1986,05,324.5,663.9,충청남도
 1986,06,271.1,549.54,충청남도
 1986,07,273.8,471.67,충청남도
 1986,08,303.1,528.14,충청남도
 1986,09,281.6,450.56,충청남도
 1987,03,275.0,458.24,충청남도
 1987,04,284.9,517.73,충청남도
 1987,05,329.5,668.06,충청남도
 1987,06,320.6,626.87,충청남도
 1987,07,264.8,398.2,충청남도
 1987,08,261.2,427.65,충청남도
 1987,09,304.4,507.66,충청남도
 1988,03,280.7,191.11,충청남도
 1988,04,318.6,237.25,충청남도
 1988,05,333.9,,충청남도
 1988,06,290.7,610.26,충청남도
 1988,07,238.8,371.57,충청남도
 1988,08,305.4,587.42,충청남도
 1988,09,280.9,509.2,충청남도
 1989,03,273.5,468.04,충청남도
 1989,04,312.0,568.13,충청남도
 1989,05,315.0,624.45,충청남도
 1989,06,261.9,542.49,충청남도
 1989,07,260.2,512.64,충청남도
 1989,08,287.5,538.6,충청남도
 1989,09,224.9,416.28,충청남도
 1990,03,234.6,390.74,충청남도
 1990,04,257.0,479.36,충청남도
 1990,05,238.0,458.32,충청남도
 1990,06,215.0,361.95,충청남도
 1990,07,243.2,406.18,충청남도
 1990,08,272.0,510.3,충청남도
 1990,09,210.8,416.8,충청남도
 1991,03,214.4,390.05,충청남도
 1991,04,279.2,602.41,충청남도
 1991,05,281.4,655.6,충청남도
 1991,06,261.9,577.24,충청남도
 1991,07,170.5,391.31,충청남도
 1991,08,257.5,531.3,충청남도
 1991,09,210.5,398.07,충청남도
 1992,03,186.4,362.89,충청남도
 1992,04,260.3,529.42,충청남도
 1992,05,286.6,600.11,충청남도
 1992,06,279.3,584.22,충청남도
 1992,07,238.0,422.84,충청남도
 1992,08,226.7,464.32,충청남도
 1992,09,194.6,381.71,충청남도
 1993,03,225.8,416.57,충청남도
 1993,04,250.2,486.76,충청남도
 1993,05,256.8,571.86,충청남도
 1993,06,182.8,468.33,충청남도
 1993,07,150.0,430.38,충청남도
 1993,08,149.7,396.27,충청남도
 1993,09,257.0,486.77,충청남도
 1994,03,225.7,424.69,충청남도
 1994,04,226.8,481.51,충청남도
 1994,05,227.0,589.27,충청남도
 1994,06,227.4,616.97,충청남도
 1994,07,261.2,567.07,충청남도
 1994,08,244.0,491.48,충청남도
 1994,09,265.7,481.2,충청남도
 1995,03,197.8,385.46,충청남도
 1995,04,255.3,541.78,충청남도
 1995,05,247.4,571.81,충청남도
 1995,06,240.5,544.23,충청남도
 1995,07,170.5,454.96,충청남도
 1995,08,212.1,444.28,충청남도
 1995,09,203.8,428.97,충청남도
 1996,03,192.7,370.87,충청남도
 1996,04,265.1,505.99,충청남도
 1996,05,269.3,588.96,충청남도
 1996,06,117.9,346.14,충청남도
 1996,07,223.9,446.17,충청남도
 1996,08,229.9,476.48,충청남도
 1996,09,252.7,446.5,충청남도
 1997,03,255.7,458.23,충청남도
 1997,04,247.5,508.11,충청남도
 1997,05,210.2,476.49,충청남도
 1997,06,262.8,539.84,충청남도
 1997,07,213.5,495.63,충청남도
 1997,08,276.8,580.28,충청남도
 1997,09,255.8,472.38,충청남도
 1998,03,232.2,418.15,충청남도
 1998,04,167.2,386.31,충청남도
 1998,05,218.0,529.67,충청남도
 1998,06,159.1,435.95,충청남도
 1998,07,159.3,439.75,충청남도
 1998,08,157.0,384.41,충청남도
 1998,09,209.9,410.07,충청남도
 1999,03,192.0,387.52,충청남도
 1999,04,249.3,490.16,충청남도
 1999,05,271.0,566.57,충청남도
 1999,06,254.2,577.11,충청남도
 1999,07,195.0,499.04,충청남도
 1999,08,203.2,467.91,충청남도
 1999,09,168.3,364.32,충청남도
 2000,03,236.7,481.82,충청남도
 2000,04,253.9,546.08,충청남도
 2000,05,225.5,552.85,충청남도
 2000,06,214.8,526.19,충청남도
 2000,07,195.7,536.4,충청남도
 2000,08,185.4,467.45,충청남도
 2000,09,154.4,395.75,충청남도
 2001,03,319.0,471.98,충청남도
 2001,04,347.6,575.33,충청남도
 2001,05,390.0,592.54,충청남도
 2001,06,356.0,432.93,충청남도
 2001,07,407.6,437.78,충청남도
 2001,08,385.5,552.34,충청남도
 2001,09,332.5,550.28,충청남도
 2002,03,278.5,482.35,충청남도
 2002,04,296.9,561.28,충청남도
 2002,05,299.7,552.56,충청남도
 2002,06,334.3,595.66,충청남도
 2002,07,277.2,481.83,충청남도
 2002,08,210.2,337.23,충청남도
 2002,09,272.5,444.9,충청남도
 2003,03,240.1,438.69,충청남도
 2003,04,236.2,474.88,충청남도
 2003,05,277.0,614.03,충청남도
 2003,06,239.7,472.73,충청남도
 2003,07,197.1,423.6,충청남도
 2003,08,211.2,407.6,충청남도
 2003,09,220.0,408.12,충청남도
 2004,03,270.6,514.91,충청남도
 2004,04,282.4,578.56,충청남도
 2004,05,262.7,568.93,충청남도
 2004,06,256.9,512.87,충청남도
 2004,07,193.3,416.69,충청남도
 2004,08,260.2,545.56,충청남도
 2004,09,209.0,441.89,충청남도
 2005,03,265.5,524.59,충청남도
 2005,04,275.3,578.42,충청남도
 2005,05,289.7,662.72,충청남도
 2005,06,245.6,490.67,충청남도
 2005,07,204.1,469.14,충청남도
 2005,08,208.2,438.71,충청남도
 2005,09,204.6,383.45,충청남도
 2006,03,258.0,498.84,충청남도
 2006,04,201.4,469.22,충청남도
 2006,05,251.9,569.21,충청남도
 2006,06,246.1,536.0,충청남도
 2006,07,145.3,342.02,충청남도
 2006,08,291.9,581.3,충청남도
 2006,09,272.9,460.09,충청남도
 2007,03,161.5,378.74,충청남도
 2007,04,227.3,533.36,충청남도
 2007,05,228.7,599.76,충청남도
 2007,06,173.4,530.43,충청남도
 2007,07,107.2,445.74,충청남도
 2007,08,135.1,439.2,충청남도
 2007,09,97.1,319.48,충청남도
 2008,03,212.1,458.01,충청남도
 2008,04,208.4,529.56,충청남도
 2008,05,228.3,603.69,충청남도
 2008,06,154.3,519.9,충청남도
 2008,07,125.5,424.9,충청남도
 2008,08,218.5,550.98,충청남도
 2008,09,169.5,442.89,충청남도
 2009,03,207.9,466.28,충청남도
 2009,04,237.6,546.52,충청남도
 2009,05,254.6,627.4,충청남도
 2009,06,226.3,573.08,충청남도
 2009,07,155.9,506.2,충청남도
 2009,08,188.8,529.83,충청남도
 2009,09,215.3,491.78,충청남도
 2010,03,130.8,363.83,충청남도
 2010,04,185.5,504.06,충청남도
 2010,05,219.5,565.88,충청남도
 2010,06,205.8,584.06,충청남도
 2010,07,151.0,507.94,충청남도
 2010,08,151.7,446.46,충청남도
 2010,09,171.0,430.2,충청남도
 2011,03,250.0,521.56,충청남도
 2011,04,213.1,519.92,충청남도
 2011,05,196.5,557.29,충청남도
 2011,06,191.7,512.41,충청남도
 2011,07,105.3,374.98,충청남도
 2011,08,101.4,379.33,충청남도
 2011,09,204.1,473.66,충청남도
 2012,03,184.4,415.13,충청남도
 2012,04,211.9,515.57,충청남도
 2012,05,252.2,656.35,충청남도
 2012,06,253.2,584.67,충청남도
 2012,07,189.2,473.11,충청남도
 2012,08,172.6,406.18,충청남도
 2012,09,185.3,369.25,충청남도
 2013,03,253.2,453.14,충청남도
 2013,04,233.3,478.89,충청남도
 2013,05,253.1,552.22,충청남도
 2013,06,226.6,545.65,충청남도
 2013,07,136.9,340.11,충청남도
 2013,08,257.2,517.93,충청남도
 2013,09,199.6,400.57,충청남도
 2014,03,224.4,419.05,충청남도
 2014,04,224.8,483.31,충청남도
 2014,05,300.6,630.67,충청남도
 2014,06,229.0,524.19,충청남도
 2014,07,182.9,462.19,충청남도
 2014,08,153.1,392.12,충청남도
 2014,09,220.3,430.67,충청남도
 2015,03,262.1,438.73,충청남도
 2015,04,195.3,392.78,충청남도
 2015,05,280.8,577.75,충청남도
 2015,06,228.8,504.14,충청남도
 2015,07,169.3,417.59,충청남도
 2015,08,204.6,397.7,충청남도
 2015,09,241.6,387.2,충청남도
 2016,03,247.8,520.01,충청남도
 2016,04,218.9,541.42,충청남도
 2016,05,299.1,687.25,충청남도
 2016,06,305.8,596.49,충청남도
 2016,07,342.8,502.82,충청남도
 2016,08,245.7,442.18,충청남도
 2016,09,169.9,412.97,충청남도
 2017,03,260.1,519.5,충청남도
 2017,04,268.8,612.5,충청남도
 2017,05,304.4,710.74,충청남도
 2017,06,264.7,671.97,충청남도
 2017,07,122.5,425.01,충청남도
 2017,08,184.6,456.34,충청남도
 2017,09,245.7,503.02,충청남도
 2018,03,206.6,466.24,충청남도
 2018,04,235.3,559.79,충청남도
 2018,05,233.8,601.27,충청남도
 2018,06,237.5,616.93,충청남도
 2018,07,279.3,653.91,충청남도
 2018,08,255.4,584.81,충청남도
 2018,09,214.2,503.01,충청남도
 2019,03,227.2,495.7,충청남도
 2019,04,207.8,546.94,충청남도
 2019,05,312.1,764.29,충청남도
 2019,06,227.9,614.43,충청남도
 2019,07,180.2,513.66,충청남도
 2019,08,245.0,580.27,충청남도
 2019,09,148.6,383.57,충청남도
 2020,03,254.5,537.7,충청남도
 2020,04,308.8,668.3,충청남도
 2020,05,215.4,592.68,충청남도
 2020,06,216.8,586.87,충청남도
 2020,07,129.7,451.99,충청남도
 2020,08,152.8,419.97,충청남도
 2020,09,202.3,446.43,충청남도
 2021,03,217.7,471.69,충청남도
 2021,04,226.3,556.5,충청남도
 2021,05,215.5,569.78,충청남도
 2021,06,219.8,592.97,충청남도
 2021,07,251.7,630.42,충청남도
 2021,08,170.5,457.9,충청남도
 2021,09,197.0,447.01,충청남도
 2022,03,186.2,423.03,충청남도
 2022,04,265.3,620.57,충청남도
 2022,05,337.9,778.65,충청남도
 2022,06,182.5,514.4,충청남도
 2022,07,202.6,583.08,충청남도
 2022,08,153.6,438.53,충청남도
 2022,09,193.4,485.48,충청남도
 1980,03,229.6,871.9,전라북도
 1980,04,239.4,1000.01,전라북도
 1980,05,283.1,1214.47,전라북도
 1980,06,222.8,1032.95,전라북도
 1980,07,183.0,740.69,전라북도
 1980,08,192.0,765.26,전라북도
 1980,09,250.1,1046.06,전라북도
 1981,03,222.5,934.59,전라북도
 1981,04,248.7,1076.07,전라북도
 1981,05,284.1,1251.54,전라북도
 1981,06,232.6,1047.13,전라북도
 1981,07,235.7,998.14,전라북도
 1981,08,236.6,980.6,전라북도
 1981,09,237.5,973.41,전라북도
 1982,03,239.5,434.56,전라북도
 1982,04,269.2,536.7,전라북도
 1982,05,271.7,552.09,전라북도
 1982,06,292.4,601.87,전라북도
 1982,07,257.8,533.96,전라북도
 1982,08,263.1,456.65,전라북도
 1982,09,267.8,484.72,전라북도
 1983,03,227.4,406.24,전라북도
 1983,04,242.9,472.5,전라북도
 1983,05,276.4,602.05,전라북도
 1983,06,278.5,606.82,전라북도
 1983,07,244.0,456.49,전라북도
 1983,08,266.5,498.33,전라북도
 1983,09,233.1,397.46,전라북도
 1984,03,270.7,405.7,전라북도
 1984,04,261.6,464.82,전라북도
 1984,05,318.5,588.65,전라북도
 1984,06,258.4,515.48,전라북도
 1984,07,250.6,446.96,전라북도
 1984,08,292.6,531.26,전라북도
 1984,09,243.9,400.42,전라북도
 1985,03,242.3,407.99,전라북도
 1985,04,265.5,503.29,전라북도
 1985,05,276.0,512.03,전라북도
 1985,06,254.2,503.24,전라북도
 1985,07,262.0,500.73,전라북도
 1985,08,283.5,491.65,전라북도
 1985,09,209.3,338.69,전라북도
 1986,03,240.0,421.61,전라북도
 1986,04,268.3,540.46,전라북도
 1986,05,295.5,579.88,전라북도
 1986,06,234.7,458.23,전라북도
 1986,07,237.8,428.4,전라북도
 1986,08,284.7,459.76,전라북도
 1986,09,232.9,346.89,전라북도
 1987,03,223.1,340.2,전라북도
 1987,04,241.0,438.09,전라북도
 1987,05,290.9,550.42,전라북도
 1987,06,273.8,505.87,전라북도
 1987,07,213.7,314.23,전라북도
 1987,08,230.2,347.75,전라북도
 1987,09,261.5,409.4,전라북도
 1988,03,237.4,406.51,전라북도
 1988,04,291.8,521.06,전라북도
 1988,05,299.5,588.14,전라북도
 1988,06,277.6,515.27,전라북도
 1988,07,276.8,456.6,전라북도
 1988,08,304.9,548.2,전라북도
 1988,09,270.0,448.66,전라북도
 1989,03,266.5,417.68,전라북도
 1989,04,298.8,549.35,전라북도
 1989,05,293.7,582.41,전라북도
 1989,06,259.3,491.75,전라북도
 1989,07,260.8,463.38,전라북도
 1989,08,277.9,491.13,전라북도
 1989,09,220.9,376.58,전라북도
 1990,03,221.9,369.63,전라북도
 1990,04,243.0,454.61,전라북도
 1990,05,237.4,477.64,전라북도
 1990,06,223.5,404.27,전라북도
 1990,07,269.0,480.02,전라북도
 1990,08,285.4,520.22,전라북도
 1990,09,235.7,385.93,전라북도
 1991,03,214.4,329.63,전라북도
 1991,04,275.2,480.97,전라북도
 1991,05,292.3,535.92,전라북도
 1991,06,259.7,463.88,전라북도
 1991,07,218.2,345.84,전라북도
 1991,08,265.3,433.59,전라북도
 1991,09,225.4,359.4,전라북도
 1992,03,207.9,329.59,전라북도
 1992,04,260.0,464.71,전라북도
 1992,05,285.1,535.49,전라북도
 1992,06,295.5,490.36,전라북도
 1992,07,269.4,491.4,전라북도
 1992,08,252.2,403.64,전라북도
 1992,09,212.9,339.39,전라북도
 1993,03,213.7,389.8,전라북도
 1993,04,244.3,466.86,전라북도
 1993,05,236.9,514.97,전라북도
 1993,06,185.2,420.77,전라북도
 1993,07,130.1,367.52,전라북도
 1993,08,136.9,332.19,전라북도
 1993,09,219.3,436.81,전라북도
 1994,03,220.3,405.95,전라북도
 1994,04,204.6,452.56,전라북도
 1994,05,215.8,512.06,전라북도
 1994,06,202.2,482.81,전라북도
 1994,07,269.2,534.37,전라북도
 1994,08,239.8,457.56,전라북도
 1994,09,269.0,472.47,전라북도
 1995,03,214.0,354.04,전라북도
 1995,04,257.2,466.76,전라북도
 1995,05,256.3,490.4,전라북도
 1995,06,235.7,475.12,전라북도
 1995,07,178.4,372.52,전라북도
 1995,08,231.7,401.82,전라북도
 1995,09,195.3,353.84,전라북도
 1996,03,181.9,308.66,전라북도
 1996,04,251.7,461.02,전라북도
 1996,05,246.2,521.49,전라북도
 1996,06,117.5,262.21,전라북도
 1996,07,210.6,266.74,전라북도
 1996,08,235.8,442.3,전라북도
 1996,09,237.2,387.53,전라북도
 1997,03,237.4,402.24,전라북도
 1997,04,233.2,470.85,전라북도
 1997,05,214.7,464.92,전라북도
 1997,06,219.6,497.66,전라북도
 1997,07,169.8,340.5,전라북도
 1997,08,238.9,456.94,전라북도
 1997,09,243.3,412.13,전라북도
 1998,03,215.9,375.15,전라북도
 1998,04,179.0,365.08,전라북도
 1998,05,179.3,436.7,전라북도
 1998,06,135.5,370.59,전라북도
 1998,07,149.8,381.81,전라북도
 1998,08,152.3,322.92,전라북도
 1998,09,187.0,357.47,전라북도
 1999,03,183.8,315.67,전라북도
 1999,04,244.7,448.01,전라북도
 1999,05,269.0,535.58,전라북도
 1999,06,215.1,472.6,전라북도
 1999,07,174.8,409.87,전라북도
 1999,08,180.8,375.25,전라북도
 1999,09,160.2,336.67,전라북도
 2000,03,222.1,458.47,전라북도
 2000,04,234.7,525.87,전라북도
 2000,05,216.4,542.32,전라북도
 2000,06,180.1,484.32,전라북도
 2000,07,209.2,506.71,전라북도
 2000,08,194.0,462.8,전라북도
 2000,09,146.1,350.82,전라북도
 2001,03,239.9,448.29,전라북도
 2001,04,277.3,603.48,전라북도
 2001,05,303.0,628.22,전라북도
 2001,06,264.5,436.22,전라북도
 2001,07,288.2,475.69,전라북도
 2001,08,329.4,522.68,전라북도
 2001,09,309.9,512.87,전라북도
 2002,03,287.0,450.16,전라북도
 2002,04,299.3,534.1,전라북도
 2002,05,269.5,530.37,전라북도
 2002,06,276.5,601.79,전라북도
 2002,07,207.2,470.15,전라북도
 2002,08,145.3,337.19,전라북도
 2002,09,225.1,443.47,전라북도
 2003,03,207.9,414.31,전라북도
 2003,04,219.8,455.89,전라북도
 2003,05,237.0,568.6,전라북도
 2003,06,203.3,445.99,전라북도
 2003,07,141.3,355.07,전라북도
 2003,08,175.7,378.27,전라북도
 2003,09,194.2,389.21,전라북도
 2004,03,244.4,477.24,전라북도
 2004,04,259.2,529.82,전라북도
 2004,05,218.4,500.95,전라북도
 2004,06,221.3,496.24,전라북도
 2004,07,206.1,468.73,전라북도
 2004,08,236.2,474.74,전라북도
 2004,09,183.2,391.66,전라북도
 2005,03,246.3,472.89,전라북도
 2005,04,268.5,554.34,전라북도
 2005,05,284.7,627.55,전라북도
 2005,06,241.4,535.44,전라북도
 2005,07,194.9,428.87,전라북도
 2005,08,192.1,438.95,전라북도
 2005,09,182.0,367.2,전라북도
 2006,03,241.7,469.12,전라북도
 2006,04,198.3,437.03,전라북도
 2006,05,238.4,532.0,전라북도
 2006,06,237.2,536.63,전라북도
 2006,07,129.5,327.32,전라북도
 2006,08,252.1,493.37,전라북도
 2006,09,219.0,426.68,전라북도
 2007,03,171.1,398.23,전라북도
 2007,04,224.9,531.55,전라북도
 2007,05,242.5,597.19,전라북도
 2007,06,172.5,497.5,전라북도
 2007,07,139.2,420.17,전라북도
 2007,08,161.5,447.33,전라북도
 2007,09,116.4,311.91,전라북도
 2008,03,212.1,449.8,전라북도
 2008,04,207.7,533.54,전라북도
 2008,05,237.6,631.29,전라북도
 2008,06,154.0,492.42,전라북도
 2008,07,146.7,497.03,전라북도
 2008,08,226.6,646.11,전라북도
 2008,09,193.3,534.76,전라북도
 2009,03,223.1,513.88,전라북도
 2009,04,253.5,569.08,전라북도
 2009,05,259.8,653.52,전라북도
 2009,06,217.0,598.06,전라북도
 2009,07,134.8,435.58,전라북도
 2009,08,203.9,529.42,전라북도
 2009,09,218.2,500.43,전라북도
 2010,03,139.4,370.28,전라북도
 2010,04,194.5,516.37,전라북도
 2010,05,216.7,616.17,전라북도
 2010,06,206.3,608.13,전라북도
 2010,07,153.6,494.07,전라북도
 2010,08,150.0,439.45,전라북도
 2010,09,179.8,453.27,전라북도
 2011,03,262.0,574.11,전라북도
 2011,04,229.1,594.78,전라북도
 2011,05,192.5,607.96,전라북도
 2011,06,176.1,654.3,전라북도
 2011,07,122.9,565.55,전라북도
 2011,08,105.4,504.95,전라북도
 2011,09,218.3,571.58,전라북도
 2012,03,206.3,472.27,전라북도
 2012,04,226.8,558.34,전라북도
 2012,05,264.4,681.92,전라북도
 2012,06,226.1,586.54,전라북도
 2012,07,184.7,527.17,전라북도
 2012,08,181.2,491.61,전라북도
 2012,09,187.4,463.77,전라북도
 2013,03,257.8,564.45,전라북도
 2013,04,228.1,552.51,전라북도
 2013,05,250.1,667.0,전라북도
 2013,06,199.6,584.24,전라북도
 2013,07,172.8,502.45,전라북도
 2013,08,272.2,622.57,전라북도
 2013,09,201.3,492.32,전라북도
 2014,03,212.1,492.38,전라북도
 2014,04,226.7,560.68,전라북도
 2014,05,295.3,782.32,전라북도
 2014,06,221.9,621.1,전라북도
 2014,07,161.2,524.34,전라북도
 2014,08,132.0,443.92,전라북도
 2014,09,210.8,508.15,전라북도
 2015,03,253.7,586.52,전라북도
 2015,04,182.1,507.89,전라북도
 2015,05,280.3,760.53,전라북도
 2015,06,196.2,584.89,전라북도
 2015,07,190.2,584.76,전라북도
 2015,08,224.6,592.29,전라북도
 2015,09,235.9,553.04,전라북도
 2016,03,247.1,581.2,전라북도
 2016,04,216.3,604.68,전라북도
 2016,05,282.2,740.21,전라북도
 2016,06,203.6,578.1,전라북도
 2016,07,234.5,650.96,전라북도
 2016,08,269.2,724.95,전라북도
 2016,09,169.8,447.81,전라북도
 2017,03,247.1,568.8,전라북도
 2017,04,253.1,660.22,전라북도
 2017,05,284.9,758.28,전라북도
 2017,06,250.5,715.7,전라북도
 2017,07,148.6,551.12,전라북도
 2017,08,214.7,614.39,전라북도
 2017,09,224.7,555.44,전라북도
 2018,03,214.3,487.52,전라북도
 2018,04,225.2,568.67,전라북도
 2018,05,226.1,606.0,전라북도
 2018,06,248.1,626.09,전라북도
 2018,07,285.7,682.56,전라북도
 2018,08,245.5,583.99,전라북도
 2018,09,202.1,472.4,전라북도
 2019,03,221.8,493.59,전라북도
 2019,04,198.8,511.84,전라북도
 2019,05,299.4,765.48,전라북도
 2019,06,232.6,619.46,전라북도
 2019,07,180.8,518.47,전라북도
 2019,08,248.7,566.26,전라북도
 2019,09,160.0,419.23,전라북도
 2020,03,252.5,547.11,전라북도
 2020,04,288.2,680.76,전라북도
 2020,05,213.9,619.71,전라북도
 2020,06,198.2,583.74,전라북도
 2020,07,109.1,375.87,전라북도
 2020,08,173.9,512.86,전라북도
 2020,09,185.5,431.01,전라북도
 2021,03,220.3,500.63,전라북도
 2021,04,235.1,608.0,전라북도
 2021,05,216.4,616.69,전라북도
 2021,06,229.7,631.7,전라북도
 2021,07,218.1,621.75,전라북도
 2021,08,185.0,509.17,전라북도
 2021,09,179.4,426.77,전라북도
 2022,03,180.5,446.68,전라북도
 2022,04,258.8,643.51,전라북도
 2022,05,301.8,782.1,전라북도
 2022,06,189.3,589.25,전라북도
 2022,07,187.3,579.39,전라북도
 2022,08,149.8,507.23,전라북도
 2022,09,190.7,472.34,전라북도
 1980,03,221.0,901.2,전라남도
 1980,04,215.8,991.8,전라남도
 1980,05,279.5,1307.73,전라남도
 1980,06,217.1,939.09,전라남도
 1980,07,172.5,786.85,전라남도
 1980,08,180.1,723.41,전라남도
 1980,09,261.0,945.45,전라남도
 1981,03,226.5,895.83,전라남도
 1981,04,247.6,1146.46,전라남도
 1981,05,268.5,1675.53,전라남도
 1981,06,225.1,1230.23,전라남도
 1981,07,240.8,1311.24,전라남도
 1981,08,265.4,1338.68,전라남도
 1981,09,239.1,936.19,전라남도
 1982,03,244.3,580.09,전라남도
 1982,04,251.7,537.86,전라남도
 1982,05,276.7,613.44,전라남도
 1982,06,280.8,631.06,전라남도
